pid,fid18,tb4_a18_f,tb4_a18_m
621695102,621695,不适用,文盲/半文盲
621695431,621695,不适用,不适用
621698103,621698,文盲/半文盲,文盲/半文盲
621698101,621698,高中,不适用
621698102,621698,不适用,不适用
621698104,621698,文盲/半文盲,文盲/半文盲
621699106,621699,不适用,不适用
621699105,621699,不适用,文盲/半文盲
621699102,621699,文盲/半文盲,文盲/半文盲
621699103,621699,文盲/半文盲,文盲/半文盲
621700102,621700,不适用,不适用
621700101,621700,高中,高中
621701102,621701,小学,文盲/半文盲
621701101,621701,文盲/半文盲,小学
621701103,621701,小学,小学
621704101,621704,大学本科,高中
621704103,621704,不适用,不适用
621704102,621704,大学本科,高中
621705401,621705,大专,初中
621705103,621705,大专,初中
621705101,621705,文盲/半文盲,文盲/半文盲
621705102,621705,文盲/半文盲,文盲/半文盲
621705104,621705,大专,初中
621706552,621706,大学本科,大学本科
621706101,621706,不适用,不适用
621706551,621706,不适用,不适用
621706102,621706,不适用,不适用
621707102,621707,不适用,文盲/半文盲
621707103,621707,大专,大专
621707101,621707,不适用,不适用
621707104,621707,大专,大专
621708101,621708,高中,小学
621708102,621708,初中,高中
621717102,621717,不适用,文盲/半文盲
621717101,621717,不适用,不适用
621718104,621718,不适用,不适用
621718551,621718,不适用,高中
621718102,621718,不适用,文盲/半文盲
621718103,621718,初中,不适用
621718101,621718,高中,高中
621718105,621718,高中,高中
621725103,621725,初中,文盲/半文盲
621725101,621725,初中,文盲/半文盲
621725102,621725,初中,不适用
621726101,621726,不适用,不适用
621726102,621726,不适用,不适用
621727102,621727,不适用,不适用
621727101,621727,不适用,文盲/半文盲
621727103,621727,不适用,不适用
621728103,621728,初中,高中
621728601,621728,初中,高中
621728102,621728,不知道,不知道
621728101,621728,不知道,小学
621729102,621729,初中,初中
621729601,621729,不适用,不适用
621729571,621729,高中,大专
621730103,621730,硕士,大学本科
621730102,621730,大专,不知道
621730101,621730,不适用,高中
621734105,621734,大专,高中
621734103,621734,小学,初中
621734101,621734,不适用,不适用
621734102,621734,不知道,不知道
621736102,621736,不适用,文盲/半文盲
621736103,621736,不适用,不适用
621736101,621736,不适用,小学
621741104,621741,不适用,不适用
621741101,621741,不适用,不适用
621741432,621741,小学,小学
621742102,621742,文盲/半文盲,不适用
621742101,621742,初中,不适用
621742103,621742,高中,初中
621743501,621743,高中,不适用
621743101,621743,不适用,不适用
621743531,621743,小学,初中
621743102,621743,不适用,不适用
621752621,621752,大学本科,不适用
621752431,621752,不适用,不适用
621752101,621752,大学本科,高中
621754105,621754,文盲/半文盲,文盲/半文盲
621754104,621754,小学,小学
621754103,621754,小学,小学
621754102,621754,不适用,不适用
621754101,621754,小学,小学
621756101,621756,高中,小学
621757521,621757,高中,大学本科
621757105,621757,初中,初中
621757601,621757,高中,大学本科
621757104,621757,初中,初中
621757501,621757,不适用,不适用
621757101,621757,小学,小学
621757102,621757,文盲/半文盲,文盲/半文盲
621758601,621758,不适用,不适用
621758104,621758,不适用,小学
621758602,621758,初中,初中
621758102,621758,不适用,不适用
621759103,621759,初中,初中
621759104,621759,初中,文盲/半文盲
621759101,621759,文盲/半文盲,文盲/半文盲
621759105,621759,初中,初中
621759521,621759,初中,初中
621759102,621759,不适用,文盲/半文盲
621760602,621760,高中,高中
621760601,621760,不适用,不适用
621760102,621760,不适用,不适用
621760101,621760,文盲/半文盲,不适用
621760103,621760,初中,高中
621761581,621761,初中,初中
621761521,621761,初中,初中
621761103,621761,初中,初中
621761104,621761,文盲/半文盲,初中
621761101,621761,不适用,不适用
621761102,621761,不适用,不适用
621761501,621761,不适用,不适用
621762103,621762,初中,初中
621762105,621762,初中,初中
621762104,621762,初中,初中
621762102,621762,不适用,不适用
621762101,621762,不适用,不适用
621763104,621763,初中,小学
621763103,621763,初中,小学
621763102,621763,不适用,不适用
621763552,621763,初中,初中
621763101,621763,不适用,文盲/半文盲
621763551,621763,不适用,不适用
621764102,621764,不适用,不适用
621764601,621764,不适用,不适用
621764101,621764,不适用,不适用
621765104,621765,文盲/半文盲,小学
621765102,621765,文盲/半文盲,文盲/半文盲
621765103,621765,文盲/半文盲,小学
621765101,621765,高中,不适用
621765501,621765,文盲/半文盲,小学
621766106,621766,不适用,不适用
621766401,621766,初中,初中
621766551,621766,初中,初中
621766102,621766,不适用,不适用
621766108,621766,不适用,不适用
621766101,621766,不适用,文盲/半文盲
621766105,621766,初中,文盲/半文盲
621767102,621767,不适用,文盲/半文盲
621768102,621768,不适用,不适用
621768101,621768,不适用,不适用
621768103,621768,小学,小学
621769401,621769,初中,初中
621769601,621769,初中,初中
621769402,621769,初中,初中
621769104,621769,小学,初中
621769432,621769,不适用,不适用
621769102,621769,文盲/半文盲,文盲/半文盲
621769101,621769,不适用,不适用
621769551,621769,初中,初中
621770104,621770,高中,不适用
621770602,621770,高中,初中
621770103,621770,初中,不适用
621770603,621770,高中,初中
621770105,621770,高中,不适用
621770102,621770,不适用,不适用
621770601,621770,不适用,不适用
621770106,621770,不适用,不适用
621771101,621771,文盲/半文盲,文盲/半文盲
621771102,621771,不适用,不适用
621771103,621771,小学,初中
621772106,621772,文盲/半文盲,小学
621772104,621772,文盲/半文盲,小学
621772105,621772,文盲/半文盲,小学
621772103,621772,文盲/半文盲,不适用
621772102,621772,不适用,不适用
621772101,621772,不适用,文盲/半文盲
621773102,621773,小学,文盲/半文盲
621773103,621773,小学,文盲/半文盲
621773431,621773,不适用,不适用
621773432,621773,不适用,不适用
621773101,621773,文盲/半文盲,文盲/半文盲
621775105,621775,初中,文盲/半文盲
621775571,621775,不适用,硕士
621775101,621775,不适用,不适用
621775601,621775,不适用,不适用
621775102,621775,不适用,文盲/半文盲
621775103,621775,高中,初中
621777104,621777,小学,小学
621777431,621777,不适用,不适用
621777103,621777,小学,小学
621777551,621777,初中,初中
621777101,621777,不适用,不适用
621777102,621777,不适用,小学
621778106,621778,不适用,不适用
621778104,621778,初中,高中
621778103,621778,小学,不适用
621778551,621778,初中,高中
621778401,621778,初中,高中
621778101,621778,不适用,不适用
621778102,621778,小学,不适用
621779602,621779,初中,小学
621779601,621779,初中,小学
621779104,621779,文盲/半文盲,文盲/半文盲
621779101,621779,不适用,文盲/半文盲
621779103,621779,文盲/半文盲,文盲/半文盲
621779431,621779,不适用,不适用
621779102,621779,不适用,文盲/半文盲
621780601,621780,小学,高中
621780104,621780,小学,文盲/半文盲
621780101,621780,不适用,不适用
621780102,621780,文盲/半文盲,不适用
621781431,621781,小学,文盲/半文盲
621781104,621781,小学,文盲/半文盲
621781401,621781,文盲/半文盲,文盲/半文盲
621781102,621781,不适用,不适用
621781103,621781,不适用,不适用
621781101,621781,不适用,不适用
621782101,621782,不适用,不适用
621782102,621782,初中,文盲/半文盲
621782103,621782,小学,文盲/半文盲
621782104,621782,小学,文盲/半文盲
621784601,621784,不适用,文盲/半文盲
621784531,621784,不适用,文盲/半文盲
621784101,621784,不适用,不适用
621785621,621785,不适用,初中
621785104,621785,不适用,文盲/半文盲
621785103,621785,不适用,文盲/半文盲
621785101,621785,不适用,文盲/半文盲
621785102,621785,高中,文盲/半文盲
621786101,621786,不适用,小学
621786103,621786,文盲/半文盲,不适用
621786431,621786,不适用,不适用
621786501,621786,高中,高中
621786104,621786,初中,小学
621786102,621786,不适用,不适用
621787602,621787,大专,大专
621787501,621787,大专,大专
621787102,621787,小学,小学
621787101,621787,小学,小学
621787201,621787,不适用,不适用
621787103,621787,小学,小学
621787431,621787,不适用,不适用
621787601,621787,小学,小学
621787202,621787,不适用,不适用
621788601,621788,不适用,不适用
621788103,621788,初中,小学
621788102,621788,初中,小学
621788101,621788,不适用,文盲/半文盲
621788104,621788,不适用,文盲/半文盲
621791602,621791,初中,高中
621791102,621791,不适用,文盲/半文盲
621791103,621791,初中,初中
621791101,621791,不适用,不适用
621791601,621791,不适用,不适用
621792101,621792,小学,小学
621792105,621792,小学,小学
621792102,621792,不适用,不适用
621792104,621792,小学,小学
621792103,621792,高中,不适用
621795552,621795,高中,大专
621795551,621795,不适用,不适用
621795601,621795,高中,大专
621795104,621795,小学,小学
621795103,621795,小学,小学
621795102,621795,不适用,不适用
621795101,621795,不适用,不适用
621797102,621797,不适用,不适用
621797104,621797,小学,文盲/半文盲
621797103,621797,小学,文盲/半文盲
621797101,621797,高中,文盲/半文盲
621798101,621798,不适用,不适用
621798105,621798,初中,大专
621798104,621798,高中,不适用
621798106,621798,初中,大专
621798103,621798,高中,文盲/半文盲
621798102,621798,不适用,文盲/半文盲
621799101,621799,不适用,不适用
621799102,621799,不适用,不适用
621801103,621801,高中,文盲/半文盲
621801102,621801,不适用,不适用
621803104,621803,小学,文盲/半文盲
621803102,621803,不适用,不适用
621803581,621803,不适用,不适用
621803103,621803,小学,文盲/半文盲
621803101,621803,不适用,小学
621804105,621804,初中,高中
621804104,621804,不知道,不适用
621804501,621804,初中,高中
621804103,621804,不适用,不适用
621804101,621804,不适用,不适用
621804102,621804,初中,高中
621805102,621805,不适用,不适用
621805101,621805,不适用,不适用
621806101,621806,不适用,不适用
621806104,621806,初中,初中
621806501,621806,初中,初中
621806105,621806,不适用,不适用
621806103,621806,不适用,不适用
621806102,621806,文盲/半文盲,文盲/半文盲
621807102,621807,文盲/半文盲,文盲/半文盲
621807105,621807,小学,文盲/半文盲
621807107,621807,小学,文盲/半文盲
621807106,621807,小学,文盲/半文盲
621807101,621807,小学,小学
621807103,621807,不适用,不适用
621807104,621807,不适用,不适用
621808104,621808,初中,文盲/半文盲
621808105,621808,初中,文盲/半文盲
621808102,621808,不适用,不适用
621808103,621808,小学,初中
621808101,621808,不适用,小学
621809102,621809,不适用,不适用
621809101,621809,不适用,不适用
621811401,621811,初中,初中
621811104,621811,初中,初中
621811101,621811,不适用,不适用
621811102,621811,不适用,文盲/半文盲
621811103,621811,不适用,不适用
621812103,621812,高中,初中
621812431,621812,高中,初中
621812102,621812,不适用,不适用
621812101,621812,不适用,不适用
621813104,621813,高中,不适用
621813102,621813,不适用,小学
621816101,621816,不适用,不适用
621816108,621816,不适用,不适用
621817108,621817,小学,文盲/半文盲
621817104,621817,小学,文盲/半文盲
621817106,621817,文盲/半文盲,文盲/半文盲
621817105,621817,小学,文盲/半文盲
621817101,621817,小学,文盲/半文盲
621817102,621817,不适用,不适用
621817103,621817,不适用,不适用
621818104,621818,文盲/半文盲,文盲/半文盲
621818103,621818,文盲/半文盲,文盲/半文盲
621818102,621818,文盲/半文盲,文盲/半文盲
621818101,621818,不适用,不适用
621819103,621819,大学本科,小学
621819601,621819,大学本科,小学
621819431,621819,不适用,不适用
621819102,621819,不适用,不适用
621819101,621819,不适用,文盲/半文盲
621820101,621820,不适用,不适用
621820102,621820,不适用,不适用
621824102,621824,文盲/半文盲,不适用
621824103,621824,高中,初中
621824401,621824,高中,初中
621824101,621824,不适用,不适用
621825104,621825,初中,小学
621825551,621825,不适用,不适用
621825103,621825,初中,小学
621825102,621825,不适用,不适用
621825101,621825,不适用,不适用
621827601,621827,初中,初中
621827551,621827,不适用,不适用
621827104,621827,小学,文盲/半文盲
621827102,621827,文盲/半文盲,不适用
621827103,621827,小学,文盲/半文盲
621827101,621827,不适用,文盲/半文盲
621829431,621829,大学本科,大专
621829501,621829,大学本科,大专
621829102,621829,不适用,不适用
621829104,621829,不适用,不适用
621829101,621829,高中,高中
621829103,621829,不适用,不适用
621830102,621830,不适用,不适用
621830104,621830,高中,初中
621830101,621830,不适用,不适用
621832105,621832,不适用,不适用
621832104,621832,高中,初中
621832101,621832,文盲/半文盲,文盲/半文盲
621832502,621832,高中,高中
621832551,621832,高中,高中
621832102,621832,不适用,高中
621832501,621832,不适用,不适用
621832103,621832,高中,初中
621833104,621833,不适用,不适用
621833401,621833,初中,初中
621833501,621833,初中,初中
621833102,621833,小学,小学
621833103,621833,不适用,不适用
621833101,621833,小学,文盲/半文盲
621834103,621834,大专,高中
621834401,621834,大专,高中
621834102,621834,不知道,不知道
621834101,621834,大专,初中
621837102,621837,不适用,不适用
621837103,621837,初中,初中
621837101,621837,不适用,不适用
621842103,621842,大专,初中
621842601,621842,大专,初中
621842102,621842,小学,文盲/半文盲
621842101,621842,小学,文盲/半文盲
621845401,621845,文盲/半文盲,文盲/半文盲
621845104,621845,文盲/半文盲,文盲/半文盲
621845103,621845,不适用,文盲/半文盲
621845101,621845,不适用,文盲/半文盲
621846101,621846,文盲/半文盲,不适用
621846105,621846,文盲/半文盲,文盲/半文盲
621846106,621846,文盲/半文盲,文盲/半文盲
621846104,621846,不适用,不适用
621846102,621846,不适用,不适用
621847102,621847,不适用,文盲/半文盲
621847104,621847,初中,文盲/半文盲
621847105,621847,初中,文盲/半文盲
621847101,621847,不适用,不适用
621847103,621847,初中,不适用
621848105,621848,小学,文盲/半文盲
621848431,621848,不适用,不适用
621848102,621848,不适用,不适用
621848103,621848,不适用,文盲/半文盲
621848101,621848,文盲/半文盲,文盲/半文盲
621849105,621849,小学,初中
621849101,621849,文盲/半文盲,小学
621849102,621849,文盲/半文盲,文盲/半文盲
621849104,621849,不适用,不适用
621849103,621849,不适用,文盲/半文盲
621850621,621850,小学,不适用
621850102,621850,不适用,不适用
621850101,621850,文盲/半文盲,文盲/半文盲
621850103,621850,文盲/半文盲,文盲/半文盲
621852105,621852,文盲/半文盲,文盲/半文盲
621852104,621852,文盲/半文盲,文盲/半文盲
621852102,621852,不适用,不适用
621852101,621852,文盲/半文盲,不适用
621852103,621852,文盲/半文盲,不适用
621854103,621854,高中,文盲/半文盲
621854551,621854,不适用,不适用
621854104,621854,小学,小学
621854601,621854,不适用,不适用
621854102,621854,不适用,不适用
621854101,621854,不适用,不适用
621855523,621855,不适用,大专
621855106,621855,不适用,不适用
621855104,621855,不适用,不适用
621855105,621855,小学,小学
621855102,621855,小学,不适用
621856103,621856,初中,不适用
621856102,621856,不适用,不适用
621856101,621856,不适用,文盲/半文盲
621858551,621858,文盲/半文盲,不适用
621858104,621858,初中,初中
621858102,621858,不适用,不适用
621858103,621858,初中,初中
621858581,621858,文盲/半文盲,文盲/半文盲
621858101,621858,不适用,不适用
621859551,621859,初中,初中
621859401,621859,初中,初中
621859102,621859,不适用,文盲/半文盲
621859103,621859,不适用,不适用
621859105,621859,小学,不适用
621859104,621859,不适用,不适用
621859101,621859,小学,文盲/半文盲
621861105,621861,初中,小学
621861106,621861,初中,小学
621861101,621861,高中,文盲/半文盲
621861103,621861,不适用,不适用
621861102,621861,不适用,不适用
621861104,621861,小学,文盲/半文盲
621862102,621862,文盲/半文盲,文盲/半文盲
621862103,621862,高中,文盲/半文盲
621862101,621862,不知道,不适用
621863101,621863,不适用,不适用
621864106,621864,初中,文盲/半文盲
621864101,621864,不适用,不适用
621864104,621864,文盲/半文盲,文盲/半文盲
621864103,621864,文盲/半文盲,文盲/半文盲
621864102,621864,文盲/半文盲,文盲/半文盲
621865102,621865,不适用,不适用
621865105,621865,初中,文盲/半文盲
621865501,621865,初中,文盲/半文盲
621865106,621865,文盲/半文盲,文盲/半文盲
621865101,621865,初中,文盲/半文盲
621865103,621865,文盲/半文盲,文盲/半文盲
621866106,621866,初中,文盲/半文盲
621866103,621866,不适用,不适用
621866104,621866,不适用,不适用
621866105,621866,初中,文盲/半文盲
621866101,621866,文盲/半文盲,文盲/半文盲
621866102,621866,不适用,不适用
621868101,621868,小学,文盲/半文盲
621868106,621868,小学,小学
621868104,621868,不适用,不适用
621868105,621868,小学,小学
621868103,621868,不适用,不适用
621868102,621868,不适用,不适用
621869104,621869,高中,文盲/半文盲
621869102,621869,文盲/半文盲,文盲/半文盲
621869101,621869,不适用,不适用
621869103,621869,高中,文盲/半文盲
621870102,621870,不适用,不适用
621870101,621870,不适用,不适用
621872104,621872,小学,文盲/半文盲
621872102,621872,文盲/半文盲,不适用
621872101,621872,不适用,文盲/半文盲
410513102,621891,不适用,文盲/半文盲
410513101,621891,不适用,不适用
410523103,621900,初中,初中
410792104,622111,小学,文盲/半文盲
410838621,622154,小学,初中
622154601,622154,不适用,不适用
410838103,622154,初中,文盲/半文盲
410895104,622210,初中,文盲/半文盲
410900106,622215,初中,初中
410900103,622215,初中,文盲/半文盲
410937104,622251,不适用,文盲/半文盲
410937103,622251,不适用,文盲/半文盲
411062103,622365,初中,文盲/半文盲
411549104,622715,文盲/半文盲,文盲/半文盲
411560103,622724,文盲/半文盲,小学
411688103,622837,初中,文盲/半文盲
430158551,623377,大专,大专
430158501,623377,不适用,不适用
430158101,623377,高中,高中
430300103,623462,小学,文盲/半文盲
430302103,623464,大专,小学
430306107,623467,初中,初中
430306106,623467,初中,初中
430306104,623467,小学,小学
430306105,623467,初中,初中
430458105,623572,初中,初中
430469103,623581,小学,初中
440186103,623834,高中,高中
623884601,623884,不适用,不适用
440273101,623884,高中,不适用
440288104,623898,初中,初中
440288101,623898,高中,不适用
440288102,623898,文盲/半文盲,不适用
440331103,623933,初中,小学
440385105,623979,高中,小学
440385104,623979,小学,文盲/半文盲
440600109,624159,小学,小学
440600110,624159,小学,小学
440600106,624159,文盲/半文盲,文盲/半文盲
440600103,624159,不适用,文盲/半文盲
440674101,624220,高中,初中
440738103,624253,大专,大专
624318602,624318,高中,高中
440819101,624318,文盲/半文盲,不适用
624318601,624318,不适用,不适用
441118105,624522,文盲/半文盲,文盲/半文盲
441118106,624522,不知道,大专
441272106,624607,文盲/半文盲,文盲/半文盲
441332103,624652,初中,小学
441498102,624766,不适用,不适用
441576103,624817,小学,文盲/半文盲
441576621,624817,初中,不适用
624880601,624880,不适用,不适用
441659621,624880,初中,不适用
441742104,624950,小学,初中
450311105,625388,文盲/半文盲,小学
471232501,625451,初中,初中
471232434,625451,初中,小学
530325106,625451,初中,文盲/半文盲
140193106,625464,初中,初中
510051103,625697,文盲/半文盲,初中
510051206,625697,大专,高中
625697601,625697,不适用,不适用
510055102,625700,不适用,不适用
625815601,625815,不适用,不适用
510218101,625815,文盲/半文盲,文盲/半文盲
510339551,625914,小学,高中
510339401,625914,小学,高中
510339103,625914,小学,小学
510339104,625914,小学,文盲/半文盲
510579105,626133,缺失,小学
510579101,626133,文盲/半文盲,文盲/半文盲
510877103,626269,初中,初中
520206105,626576,初中,文盲/半文盲
520331103,626662,文盲/半文盲,文盲/半文盲
520513103,626813,初中,文盲/半文盲
530041104,626914,文盲/半文盲,初中
626973601,626973,不适用,不适用
626973602,626973,文盲/半文盲,初中
530123105,626973,小学,小学
530286104,627119,小学,初中
627201602,627201,初中,初中
627201601,627201,不适用,不适用
530374105,627201,小学,小学
610080105,627398,小学,文盲/半文盲
620003521,627622,高中,初中
620003104,627622,初中,小学
627622601,627622,不适用,不适用
620003105,627622,初中,小学
620035104,627650,小学,文盲/半文盲
627650602,627650,不适用,不适用
627650601,627650,不适用,文盲/半文盲
620124101,627727,文盲/半文盲,不适用
620159104,627761,初中,文盲/半文盲
620173104,627775,小学,高中
620241104,627838,文盲/半文盲,文盲/半文盲
620320103,627904,小学,小学
620421571,627981,大学本科,不适用
620421104,627981,小学,文盲/半文盲
620459431,628017,不适用,不适用
620459103,628017,小学,文盲/半文盲
410292622,628021,大学本科,不适用
441918104,628021,高中,小学
620466105,628023,小学,文盲/半文盲
620466103,628023,小学,文盲/半文盲
620493104,628045,高中,文盲/半文盲
620553104,628090,文盲/半文盲,文盲/半文盲
620554103,628091,初中,文盲/半文盲
620657621,628175,大学本科,硕士
628175601,628175,不适用,不适用
620657103,628175,大学本科,大专
620705103,628204,不适用,文盲/半文盲
620709104,628207,小学,小学
620717105,628215,初中,初中
620746103,628242,小学,初中
620794104,628284,文盲/半文盲,文盲/半文盲
620818106,628304,高中,文盲/半文盲
628323601,628323,不适用,不适用
620843106,628323,小学,文盲/半文盲
620972105,628431,小学,文盲/半文盲
620988101,628446,不适用,文盲/半文盲
621015621,628472,初中,初中
628472601,628472,不适用,不适用
621015104,628472,小学,小学
621060103,628513,小学,初中
621070110,628522,初中,初中
621070621,628522,初中,初中
621070109,628522,不知道,不适用
621070108,628522,文盲/半文盲,文盲/半文盲
621151401,628593,大专,大专
621151106,628593,不适用,不适用
621151104,628593,高中,文盲/半文盲
621159401,628597,初中,高中
621159501,628597,初中,高中
621159104,628597,不适用,不适用
621159103,628597,高中,高中
621183103,628613,小学,小学
621240105,628663,文盲/半文盲,文盲/半文盲
621243104,628666,不适用,不适用
621323107,628733,高中,不适用
621323108,628733,高中,高中
621323104,628733,初中,小学
628759601,628759,不适用,不适用
621351551,628759,不适用,不适用
621351104,628759,小学,不适用
621351103,628759,小学,不适用
628779601,628779,不适用,不适用
621394103,628779,高中,小学
621549106,628899,初中,文盲/半文盲
621549102,628899,小学,不适用
621583104,628931,小学,文盲/半文盲
621588106,628936,小学,文盲/半文盲
628988602,628988,大专,大专
628988601,628988,不适用,不适用
621643104,628988,初中,初中
628994601,628994,不适用,不适用
621651104,628994,初中,文盲/半文盲
621687102,629022,高中,小学
621687101,629022,高中,小学
621812104,629115,高中,不适用
520506105,629402,初中,不适用
220010102,629432,不适用,文盲/半文盲
220010101,629432,小学,文盲/半文盲
120068101,629887,不适用,不适用
370707109,630040,大学本科,大学本科
370707106,630040,高中,小学
370707103,630040,初中,文盲/半文盲
130036105,630101,初中,初中
130036402,630101,初中,初中
130036104,630101,不知道,不知道
130036103,630101,小学,小学
630152601,630152,不适用,不适用
130096103,630152,高中,文盲/半文盲
130113101,630166,不适用,不适用
130302621,630305,高中,大学本科
630305601,630305,不适用,不适用
130302105,630305,初中,初中
130618621,630540,初中,初中
630540601,630540,不适用,不适用
130618106,630540,小学,初中
130671502,630582,小学,初中
130671501,630582,不适用,不适用
130671103,630582,高中,小学
630622601,630622,不适用,不适用
130720102,630622,初中,不适用
130843103,630714,小学,小学
430535621,630816,不适用,大专
140047103,630972,不适用,不适用
140209401,631111,初中,高中
140536621,631335,初中,初中
140536106,631335,小学,初中
631335601,631335,不适用,不适用
140573104,631362,初中,初中
140638551,631414,不适用,不适用
140638103,631414,初中,初中
140677104,631449,高中,初中
140717621,631468,大专,大专
140833621,631535,大专,大学本科
140833551,631535,不适用,不适用
140833103,631535,文盲/半文盲,小学
440988571,631897,高中,高中
162582551,631897,不适用,不适用
411528501,632610,高中,初中
411528621,632610,高中,初中
411528102,632610,小学,不适用
411528101,632610,小学,不适用
411528431,632610,不适用,不适用
210135103,632717,高中,小学
210135105,632717,不适用,不适用
210221101,632786,初中,初中
411306106,632898,小学,高中
411306105,632898,不适用,不适用
411306103,632898,初中,初中
210731105,633130,初中,初中
210731104,633130,不知道,不知道
210731103,633130,不适用,小学
210902621,633279,不适用,初中
210902106,633279,初中,初中
211193105,633482,初中,高中
211193104,633482,不适用,不适用
211193103,633482,初中,小学
633508501,633508,大学本科,大学本科
633508431,633508,不适用,不适用
320383103,633508,初中,初中
211222104,633509,小学,初中
211459621,633702,大专,大学本科
633702601,633702,不适用,不适用
211459101,633702,文盲/半文盲,小学
634031601,634031,不适用,不适用
211896104,634031,初中,初中
220069105,634272,高中,小学
220069104,634272,不适用,高中
220069101,634272,文盲/半文盲,文盲/半文盲
634406431,634406,不适用,不适用
430461105,634406,初中,小学
634672601,634672,不适用,不适用
230015103,634672,初中,文盲/半文盲
230055103,634708,小学,小学
230103102,634749,小学,文盲/半文盲
230174104,634808,初中,小学
230174105,634808,文盲/半文盲,文盲/半文盲
230174103,634808,小学,小学
310035104,636065,初中,初中
311103105,636600,初中,小学
311103104,636600,不适用,文盲/半文盲
311103103,636600,文盲/半文盲,小学
311805502,636942,高中,初中
311805501,636942,不适用,不适用
311805103,636942,初中,小学
311814101,636946,初中,缺失
637484401,637484,初中,初中
637484601,637484,初中,初中
637484431,637484,不适用,不适用
370128103,637484,小学,小学
320111105,637544,小学,小学
320223106,637624,初中,初中
330004621,637760,大学本科,大学本科
637760601,637760,文盲/半文盲,不适用
330004103,637760,初中,高中
637760602,637760,不适用,不适用
340041551,638048,不适用,不适用
340041105,638048,初中,文盲/半文盲
638054501,638054,不适用,不适用
638054601,638054,不适用,不适用
211513105,638054,小学,小学
638056601,638056,不适用,不适用
340056104,638056,文盲/半文盲,文盲/半文盲
340272103,638224,高中,初中
340316102,638257,不适用,不适用
350081103,638377,文盲/半文盲,文盲/半文盲
360055104,638522,小学,文盲/半文盲
360057571,638523,小学,初中
638523602,638523,小学,初中
638523601,638523,不适用,不适用
360057104,638523,不适用,文盲/半文盲
360073621,638534,初中,初中
638534601,638534,不适用,不适用
360073103,638534,文盲/半文盲,文盲/半文盲
360093103,638551,小学,文盲/半文盲
360223105,638658,初中,小学
360252101,638679,不适用,文盲/半文盲
370076102,638824,不适用,不适用
370076101,638824,不适用,不适用
370138571,638883,大专,大专
370138621,638883,大专,大专
370138103,638883,初中,文盲/半文盲
638883601,638883,不适用,不适用
639038603,639038,不适用,不适用
639038604,639038,不适用,不适用
639038602,639038,初中,文盲/半文盲
370308207,639038,不适用,不适用
370308104,639038,初中,文盲/半文盲
639039602,639039,大学本科,大学本科
639039601,639039,不适用,不适用
370309103,639039,初中,高中
370357104,639086,初中,初中
370357103,639086,初中,初中
639105601,639105,不适用,不适用
370379103,639105,高中,高中
370510621,639221,大专,高中
639221601,639221,不适用,不适用
370510105,639221,初中,初中
370526103,639236,文盲/半文盲,文盲/半文盲
370709622,639361,不适用,小学
370709623,639361,不适用,小学
370709105,639361,小学,文盲/半文盲
410166104,639571,文盲/半文盲,文盲/半文盲
639643602,639643,高中,大学本科
639643601,639643,不适用,不适用
410249105,639643,文盲/半文盲,文盲/半文盲
639703602,639703,高中,小学
639703601,639703,不适用,不适用
410325105,639703,小学,高中
410484501,639836,高中,大专
410484431,639836,不适用,不适用
410484103,639836,初中,文盲/半文盲
410531103,639880,初中,小学
410646103,639974,高中,初中
410972104,640258,小学,不适用
640282501,640282,高中,大学本科
640282552,640282,不适用,不适用
640282551,640282,不适用,不适用
640282431,640282,高中,初中
130789104,640282,初中,高中
411054102,640332,小学,小学
177083551,640394,高中,小学
411125103,640394,高中,小学
411125106,640394,高中,不适用
411125104,640394,高中,文盲/半文盲
411336104,640543,小学,小学
411491621,640644,初中,初中
640644601,640644,不适用,不适用
411491103,640644,高中,文盲/半文盲
411688105,640811,初中,文盲/半文盲
273449621,640901,不适用,大学本科
411801106,640901,初中,文盲/半文盲
411814621,640912,不适用,高中
640912601,640912,不适用,高中
411814101,640912,高中,高中
420072103,641026,文盲/半文盲,高中
641126602,641126,初中,小学
641126601,641126,不适用,不适用
641126603,641126,不适用,不适用
420327105,641126,文盲/半文盲,文盲/半文盲
430004551,641267,不适用,不适用
430004103,641267,不适用,大学本科
430266106,641417,高中,高中
430266105,641417,初中,初中
430266103,641417,初中,小学
641616601,641616,初中,初中
641616602,641616,初中,初中
410739104,641616,初中,小学
641616431,641616,不适用,不适用
430722102,641703,小学,文盲/半文盲
440285105,641870,初中,初中
440357551,641929,不适用,不适用
440357103,641929,高中,初中
440758108,642241,小学,初中
440758503,642241,小学,初中
440758104,642241,文盲/半文盲,文盲/半文盲
440951103,642380,初中,小学
441548621,642771,大专,大学本科
642771604,642771,大专,大学本科
642771603,642771,不适用,不适用
642771602,642771,不适用,不适用
441548103,642771,小学,高中
642771601,642771,初中,初中
441666103,642860,小学,小学
441714105,642902,小学,小学
211537103,642968,初中,高中
211537102,642968,小学,小学
211537101,642968,文盲/半文盲,初中
643093601,643093,不适用,不适用
441970103,643093,初中,初中
442007101,643118,初中,初中
450167502,643240,小学,初中
450167621,643240,小学,初中
450167102,643240,不适用,不适用
450167501,643240,不适用,不适用
450167104,643240,小学,小学
450217501,643287,不适用,高中
450217551,643287,不适用,高中
450217104,643287,小学,小学
450237103,643305,大专,小学
450295502,643351,高中,高中
450295501,643351,不适用,不适用
450295102,643351,不适用,不适用
450305103,643358,不适用,不适用
450305102,643358,不适用,不适用
